timestamp_utc,event,state,district,block,village,year,wqi_value,wqi_class,wqi_range,hhi_value,hhi_class,hhi_range,payload_json,result_json
2026-02-17T15:12:36.734240+00:00,predict_success,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2025,72.07,Poor,67.32-76.82,1.5,Medium,1.38-1.5,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2025""}","{""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": 2025, ""wqi"": {""class"": ""Poor"", ""value"": 72.07, ""range"": [67.32, 76.82]}, ""hhi"": {""class"": ""Medium"", ""value"": 1.5, ""range"": [1.38, 1.5]}, ""trend"": [{""year"": 2020, ""wqi_value"": 60.0, ""hhi_value"": 0.71, ""wqi_class"": ""Moderate"", ""hhi_class"": ""Low""}, {""year"": 2021, ""wqi_value"": 60.0, ""hhi_value"": 1.43, ""wqi_class"": ""Moderate"", ""hhi_class"": ""Medium""}, {""year"": 2022, ""wqi_value"": 26.61, ""hhi_value"": 1.9, ""wqi_class"": ""Good"", ""hhi_class"": ""High""}, {""year"": 2023, ""wqi_value"": 88.68, ""hhi_value"": 1.94, ""wqi_class"": ""Unfit"", ""hhi_class"": ""High""}, {""year"": 2024, ""wqi_value"": 57.29, ""hhi_value"": 2.25, ""wqi_class"": ""Moderate"", ""hhi_class"": ""High""}, {""year"": 2025, ""wqi_value"": 72.07, ""hhi_value"": 1.5, ""wqi_class"": ""Poor"", ""hhi_class"": ""Medium""}, {""year"": 2026, ""wqi_value"": 70.18, ""hhi_value"": 1.5, ""wqi_class"": ""Poor"", ""hhi_class"": ""Medium""}, {""year"": 2027, ""wqi_value"": 87.07, ""hhi_value"": 1.0, ""wqi_class"": ""Unfit"", ""hhi_class"": ""Low""}, {""year"": 2028, ""wqi_value"": 57.65, ""hhi_value"": 1.0, ""wqi_class"": ""Moderate"", ""hhi_class"": ""Low""}, {""year"": 2029, ""wqi_value"": 79.5, ""hhi_value"": 1.93, ""wqi_class"": ""Poor"", ""hhi_class"": ""High""}, {""year"": 2030, ""wqi_value"": 72.85, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low""}]}"
2026-02-17T15:12:38.140814+00:00,predict_client,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2025""}",
2026-02-17T15:23:06.326823+00:00,predict_success,Tamil Nadu,Dharmapuri,Harur,Kolagampatti,2025,60.0,Moderate,56.25-60.0,1.0,Low,0.75-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Dharmapuri"", ""block"": ""Harur"", ""village"": ""Kolagampatti"", ""year"": ""2025""}","{""district"": ""Dharmapuri"", ""block"": ""Harur"", ""village"": ""Kolagampatti"", ""year"": 2025, ""wqi"": {""class"": ""Moderate"", ""value"": 60.0, ""range"": [56.25, 60.0]}, ""hhi"": {""class"": ""Low"", ""value"": 1.0, ""range"": [0.75, 1.0]}, ""trend"": [{""year"": 2020, ""wqi_value"": 87.54, ""hhi_value"": 1.5, ""wqi_class"": ""Unfit"", ""hhi_class"": ""Medium""}, {""year"": 2021, ""wqi_value"": 95.08, ""hhi_value"": 1.5, ""wqi_class"": ""Unfit"", ""hhi_class"": ""Medium""}, {""year"": 2022, ""wqi_value"": 30.79, ""hhi_value"": 2.25, ""wqi_class"": ""Good"", ""hhi_class"": ""High""}, {""year"": 2023, ""wqi_value"": 44.0, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2024, ""wqi_value"": 76.41, ""hhi_value"": 2.17, ""wqi_class"": ""Poor"", ""hhi_class"": ""High""}, {""year"": 2025, ""wqi_value"": 60.0, ""hhi_value"": 1.0, ""wqi_class"": ""Moderate"", ""hhi_class"": ""Low""}, {""year"": 2026, ""wqi_value"": 40.06, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2027, ""wqi_value"": 59.05, ""hhi_value"": 1.5, ""wqi_class"": ""Moderate"", ""hhi_class"": ""Medium""}, {""year"": 2028, ""wqi_value"": 60.0, ""hhi_value"": 1.0, ""wqi_class"": ""Moderate"", ""hhi_class"": ""Low""}, {""year"": 2029, ""wqi_value"": 93.63, ""hhi_value"": 2.75, ""wqi_class"": ""Unfit"", ""hhi_class"": ""High""}, {""year"": 2030, ""wqi_value"": 72.12, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low""}]}"
2026-02-17T15:23:07.608932+00:00,predict_client,Tamil Nadu,Dharmapuri,Harur,Kolagampatti,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Dharmapuri"", ""block"": ""Harur"", ""village"": ""Kolagampatti"", ""year"": ""2025""}",
2026-02-17T15:25:39.243554+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,39.99,Good,28.99-44.0,1.5,Medium,1.38-1.5,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 39.99, ""range"": [28.99, 44.0]}, ""hhi"": {""class"": ""Medium"", ""value"": 1.5, ""range"": [1.38, 1.5]}, ""trend"": [{""year"": 2020, ""wqi_value"": 78.37, ""hhi_value"": 2.01, ""wqi_class"": ""Poor"", ""hhi_class"": ""High""}, {""year"": 2021, ""wqi_value"": 60.0, ""hhi_value"": 1.0, ""wqi_class"": ""Moderate"", ""hhi_class"": ""Low""}, {""year"": 2022, ""wqi_value"": 60.0, ""hhi_value"": 2.44, ""wqi_class"": ""Moderate"", ""hhi_class"": ""High""}, {""year"": 2023, ""wqi_value"": 71.53, ""hhi_value"": 2.15, ""wqi_class"": ""Poor"", ""hhi_class"": ""High""}, {""year"": 2024, ""wqi_value"": 72.23, ""hhi_value"": 1.5, ""wqi_class"": ""Poor"", ""hhi_class"": ""Medium""}, {""year"": 2025, ""wqi_value"": 39.99, ""hhi_value"": 1.5, ""wqi_class"": ""Good"", ""hhi_class"": ""Medium""}, {""year"": 2026, ""wqi_value"": 58.93, ""hhi_value"": 1.0, ""wqi_class"": ""Moderate"", ""hhi_class"": ""Low""}, {""year"": 2027, ""wqi_value"": 68.49, ""hhi_value"": 0.86, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low""}, {""year"": 2028, ""wqi_value"": 56.5, ""hhi_value"": 2.1, ""wqi_class"": ""Moderate"", ""hhi_class"": ""High""}, {""year"": 2029, ""wqi_value"": 58.82, ""hhi_value"": 2.82, ""wqi_class"": ""Moderate"", ""hhi_class"": ""High""}, {""year"": 2030, ""wqi_value"": 74.74, ""hhi_value"": 2.61, ""wqi_class"": ""Poor"", ""hhi_class"": ""High""}]}"
2026-02-17T15:25:41.140225+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}",
2026-02-17T15:29:32.276058+00:00,calc_wqi,Tamil Nadu,Ariyalur,,,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""year"": ""2025"", ""inputs"": {""ph"": 7.2, ""do"": 6.5, ""tds"": 320, ""no3"": 18, ""cl"": 140, ""f"": 0.9}, ""output"": ""WQI: 55.95 - 60.00 - Moderate""}",
2026-02-17T15:29:34.238927+00:00,calc_hhi,Tamil Nadu,Ariyalur,,,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""year"": ""2025"", ""inputs"": {""as"": 0.005, ""pb"": 0.003, ""cd"": 0.001, ""IR"": 2, ""EF"": 365, ""ED"": 30, ""BW"": 70, ""AT"": 10950, ""rfdAs"": 0.0003, ""rfdPb"": 0.0035, ""rfdCd"": 0.001}, ""output"": ""HHI: 0.33 - 0.73 - Low""}",
2026-02-26T07:55:15.748812+00:00,predict_error,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""error"": ""'Monsoon'""}"
2026-02-26T07:55:21.185060+00:00,predict_error,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""error"": ""'Monsoon'""}"
2026-02-26T07:55:38.748184+00:00,predict_error,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""error"": ""'Monsoon'""}"
2026-02-26T07:56:28.749929+00:00,predict_error,Tamil Nadu,Virudhunagar,Kariapatti,Alagianallur,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Virudhunagar"", ""block"": ""Kariapatti"", ""village"": ""Alagianallur"", ""year"": ""2025""}","{""error"": ""'Monsoon'""}"
2026-02-26T08:01:37.624809+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,22.51,Good,13.71-31.31,0.68,Low,0.48-0.88,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 22.51, ""range"": [13.71, 31.31]}, ""hhi"": {""class"": ""Low"", ""value"": 0.68, ""range"": [0.48, 0.88]}, ""trend"": [{""year"": 2020, ""wqi_value"": 22.09, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2021, ""wqi_value"": 22.76, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2022, ""wqi_value"": 22.18, ""hhi_value"": 0.67, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2023, ""wqi_value"": 21.67, ""hhi_value"": 0.65, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2024, ""wqi_value"": 22.46, ""hhi_value"": 0.67, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2025, ""wqi_value"": 22.51, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2026, ""wqi_value"": 22.6, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2027, ""wqi_value"": 22.63, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2028, ""wqi_value"": 22.66, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2029, ""wqi_value"": 22.69, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}, {""year"": 2030, ""wqi_value"": 22.72, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low""}]}"
2026-02-26T08:01:38.835143+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}",
2026-02-26T08:07:47.570836+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,27.01,Good,26.0-31.81,0.68,Low Risk,0.48-0.88,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 27.01, ""range"": [26.0, 31.81]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.68, ""range"": [0.48, 0.88]}, ""trend"": [{""year"": 2020, ""wqi_value"": 26.51, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 27.31, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 26.62, ""hhi_value"": 0.67, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 26.0, ""hhi_value"": 0.65, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 26.95, ""hhi_value"": 0.67, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 27.01, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2026, ""wqi_value"": 27.12, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 27.16, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 27.19, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 27.23, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 27.27, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T08:07:48.779990+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}",
2026-02-26T08:08:13.963936+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Koovathur,2025,26.23,Good,26.0-31.03,0.66,Low Risk,0.46-0.86,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Koovathur"", ""year"": ""2025""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Koovathur"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 26.23, ""range"": [26.0, 31.03]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.66, ""range"": [0.46, 0.86]}, ""trend"": [{""year"": 2020, ""wqi_value"": 26.28, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 25.78, ""hhi_value"": 0.64, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 26.28, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 26.5, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 26.2, ""hhi_value"": 0.65, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 26.23, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2026, ""wqi_value"": 26.46, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 26.49, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 26.53, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 26.56, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 26.6, ""hhi_value"": 0.67, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T08:08:15.183709+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Koovathur,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Koovathur"", ""year"": ""2025""}",
2026-02-26T08:08:35.142355+00:00,predict_success,Tamil Nadu,Kanniyakumari,Agastheeswaram,Eraviputhoor,2025,27.85,Good,26.0-32.65,0.7,Low Risk,0.5-0.9,"{""state"": ""Tamil Nadu"", ""district"": ""Kanniyakumari"", ""block"": ""Agastheeswaram"", ""village"": ""Eraviputhoor"", ""year"": ""2025""}","{""district"": ""Kanniyakumari"", ""block"": ""Agastheeswaram"", ""village"": ""Eraviputhoor"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 27.85, ""range"": [26.0, 32.65]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.7, ""range"": [0.5, 0.9]}, ""trend"": [{""year"": 2020, ""wqi_value"": 27.34, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 28.44, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 27.77, ""hhi_value"": 0.69, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 27.56, ""hhi_value"": 0.69, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 27.59, ""hhi_value"": 0.69, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 27.85, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2026, ""wqi_value"": 27.68, ""hhi_value"": 0.69, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 27.72, ""hhi_value"": 0.69, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 27.75, ""hhi_value"": 0.69, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 27.79, ""hhi_value"": 0.69, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 27.82, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T08:08:36.360851+00:00,predict_client,Tamil Nadu,Kanniyakumari,Agastheeswaram,Eraviputhoor,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Kanniyakumari"", ""block"": ""Agastheeswaram"", ""village"": ""Eraviputhoor"", ""year"": ""2025""}",
2026-02-26T08:08:56.683589+00:00,predict_success,Tamil Nadu,Kanniyakumari,Agastheeswaram,Eraviputhoor,2042,28.25,Good,26.0-33.05,0.71,Low Risk,0.51-0.91,"{""state"": ""Tamil Nadu"", ""district"": ""Kanniyakumari"", ""block"": ""Agastheeswaram"", ""village"": ""Eraviputhoor"", ""year"": ""2042""}","{""district"": ""Kanniyakumari"", ""block"": ""Agastheeswaram"", ""village"": ""Eraviputhoor"", ""year"": 2042, ""wqi"": {""class"": ""Good"", ""value"": 28.25, ""range"": [26.0, 33.05]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.71, ""range"": [0.51, 0.91]}, ""trend"": [{""year"": 2037, ""wqi_value"": 28.07, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2038, ""wqi_value"": 28.11, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2039, ""wqi_value"": 28.15, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 28.18, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2041, ""wqi_value"": 28.22, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2042, ""wqi_value"": 28.25, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2043, ""wqi_value"": 28.29, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2044, ""wqi_value"": 28.33, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2045, ""wqi_value"": 28.36, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2046, ""wqi_value"": 28.4, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2047, ""wqi_value"": 28.43, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T08:08:57.903898+00:00,predict_client,Tamil Nadu,Kanniyakumari,Agastheeswaram,Eraviputhoor,2042,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Kanniyakumari"", ""block"": ""Agastheeswaram"", ""village"": ""Eraviputhoor"", ""year"": ""2042""}",
2026-02-26T08:09:57.662976+00:00,predict_success,Tamil Nadu,Kanniyakumari,Agastheeswaram,Eraviputhoor,2042,28.25,Good,26.0-33.05,0.71,Low Risk,0.51-0.91,"{""state"": ""Tamil Nadu"", ""district"": ""Kanniyakumari"", ""block"": ""Agastheeswaram"", ""village"": ""Eraviputhoor"", ""year"": ""2042""}","{""district"": ""Kanniyakumari"", ""block"": ""Agastheeswaram"", ""village"": ""Eraviputhoor"", ""year"": 2042, ""wqi"": {""class"": ""Good"", ""value"": 28.25, ""range"": [26.0, 33.05]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.71, ""range"": [0.51, 0.91]}, ""trend"": [{""year"": 2037, ""wqi_value"": 28.07, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2038, ""wqi_value"": 28.11, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2039, ""wqi_value"": 28.15, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 28.18, ""hhi_value"": 0.7, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2041, ""wqi_value"": 28.22, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2042, ""wqi_value"": 28.25, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2043, ""wqi_value"": 28.29, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2044, ""wqi_value"": 28.33, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2045, ""wqi_value"": 28.36, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2046, ""wqi_value"": 28.4, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2047, ""wqi_value"": 28.43, ""hhi_value"": 0.71, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T08:09:58.870995+00:00,predict_client,Tamil Nadu,Kanniyakumari,Agastheeswaram,Eraviputhoor,2042,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Kanniyakumari"", ""block"": ""Agastheeswaram"", ""village"": ""Eraviputhoor"", ""year"": ""2042""}",
2026-02-26T08:10:06.533574+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,27.01,Good,26.0-31.81,0.68,Low Risk,0.48-0.88,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 27.01, ""range"": [26.0, 31.81]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.68, ""range"": [0.48, 0.88]}, ""trend"": [{""year"": 2020, ""wqi_value"": 26.51, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 27.31, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 26.62, ""hhi_value"": 0.67, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 26.0, ""hhi_value"": 0.65, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 26.95, ""hhi_value"": 0.67, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 27.01, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2026, ""wqi_value"": 27.12, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 27.16, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 27.19, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 27.23, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 27.27, ""hhi_value"": 0.68, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T08:10:07.753284+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}",
